,user,uservec,itemid,itemvec,userid
7213,0.70.00.00.70.10.0,[0.7 0.  0.  0.7 0.1 0. ],17,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],19
7214,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],7,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],0
7215,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],14,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],1
7216,0.90.40.00.30.10.0,[0.9 0.4 0.  0.3 0.1 0. ],17,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],129
7217,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],4,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
7218,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],0
7219,0.80.20.00.50.10.0,[0.8 0.2 0.  0.5 0.1 0. ],11,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],13
7220,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],8,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],0
7221,0.70.70.00.00.00.0,[0.7 0.7 0.  0.  0.  0. ],4,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],77
7222,0.90.20.30.00.30.0,[0.9 0.2 0.3 0.  0.3 0. ],10,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],118
7223,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],18,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],0
7224,0.80.00.00.60.20.0,[0.8 0.  0.  0.6 0.2 0. ],8,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],16
7225,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],3,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],0
7226,0.80.00.00.60.00.1,[0.8 0.  0.  0.6 0.  0.1],2,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],208
7227,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],14,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],0
7228,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],7,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],0
7229,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],1
7230,0.80.50.10.00.20.0,[0.8 0.5 0.1 0.  0.2 0. ],17,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],2
7231,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
7232,0.80.50.20.00.10.0,[0.8 0.5 0.2 0.  0.1 0. ],11,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],49
7233,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],6,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
7234,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],19,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],0
7235,0.80.40.00.40.10.0,[0.8 0.4 0.  0.4 0.1 0. ],4,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],45
7236,0.80.00.00.50.30.0,[0.8 0.  0.  0.5 0.3 0. ],17,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],24
7237,0.80.40.10.10.30.0,[0.8 0.4 0.1 0.1 0.3 0. ],11,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],177
7238,0.80.60.00.10.10.0,[0.8 0.6 0.  0.1 0.1 0. ],18,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],14
7239,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],5,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],0
7240,0.80.00.00.20.10.5,[0.8 0.  0.  0.2 0.1 0.5],16,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],272
7241,0.80.10.00.60.10.0,[0.8 0.1 0.  0.6 0.1 0. ],11,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],8
7242,0.80.00.10.00.60.0,[0.8 0.  0.1 0.  0.6 0. ],4,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],17
7243,0.80.10.00.60.00.0,[0.8 0.1 0.  0.6 0.  0. ],5,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],20
7244,0.90.30.10.10.40.0,[0.9 0.3 0.1 0.1 0.4 0. ],3,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],51
7245,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],18,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],0
7246,0.80.00.00.10.60.0,[0.8 0.  0.  0.1 0.6 0. ],5,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],6
7247,0.80.60.10.00.00.0,[0.8 0.6 0.1 0.  0.  0. ],14,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],62
7248,0.90.30.10.10.40.0,[0.9 0.3 0.1 0.1 0.4 0. ],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],51
7249,0.80.50.00.10.20.0,[0.8 0.5 0.  0.1 0.2 0. ],3,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],4
7250,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],7,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],0
7251,0.80.00.00.10.60.0,[0.8 0.  0.  0.1 0.6 0. ],19,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],6
7252,0.90.40.10.20.20.0,[0.9 0.4 0.1 0.2 0.2 0. ],11,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],201
7253,0.80.60.00.00.10.0,[0.8 0.6 0.  0.  0.1 0. ],14,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],48
7254,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],15,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],0
7255,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],3,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],0
7256,0.80.00.00.40.40.0,[0.8 0.  0.  0.4 0.4 0. ],14,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],25
7257,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],11,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
7258,0.80.10.60.00.10.0,[0.8 0.1 0.6 0.  0.1 0. ],15,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],9
7259,0.80.50.00.20.10.0,[0.8 0.5 0.  0.2 0.1 0. ],18,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],30
7260,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],7,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],0
7261,0.90.30.00.20.30.0,[0.9 0.3 0.  0.2 0.3 0. ],6,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],66
7262,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],5,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],0
7263,0.80.10.00.40.30.0,[0.8 0.1 0.  0.4 0.3 0. ],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],61
7264,0.80.20.50.00.10.0,[0.8 0.2 0.5 0.  0.1 0. ],10,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],21
7265,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],17,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],0
7266,0.80.50.00.10.20.0,[0.8 0.5 0.  0.1 0.2 0. ],19,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],4
7267,0.80.40.30.00.10.0,[0.8 0.4 0.3 0.  0.1 0. ],2,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],128
7268,0.80.00.00.20.60.0,[0.8 0.  0.  0.2 0.6 0. ],10,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],18
7269,0.80.10.60.00.10.0,[0.8 0.1 0.6 0.  0.1 0. ],16,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],9
7270,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],14,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],0
7271,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],7,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],0
7272,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],3,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],0
7273,0.90.20.10.10.40.0,[0.9 0.2 0.1 0.1 0.4 0. ],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],171
7274,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],1
7275,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],16,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],0
7276,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],14,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],0
7277,0.80.20.00.60.00.0,[0.8 0.2 0.  0.6 0.  0. ],10,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],37
7278,0.80.10.00.60.10.0,[0.8 0.1 0.  0.6 0.1 0. ],11,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],8
7279,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],6,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
7280,0.80.10.00.00.10.6,[0.8 0.1 0.  0.  0.1 0.6],3,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],112
7281,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],3,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],0
7282,0.80.10.50.00.20.0,[0.8 0.1 0.5 0.  0.2 0. ],8,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],46
7283,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
7284,0.70.00.70.00.00.0,[0.7 0.  0.7 0.  0.  0. ],3,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],5
7285,0.80.00.00.40.40.0,[0.8 0.  0.  0.4 0.4 0. ],5,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],25
7286,0.80.20.00.50.10.0,[0.8 0.2 0.  0.5 0.1 0. ],2,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],13
7287,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],12,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
7288,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],5,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],0
7289,0.90.30.00.40.20.0,[0.9 0.3 0.  0.4 0.2 0. ],16,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],82
7290,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],5,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],0
7291,0.80.00.00.40.40.0,[0.8 0.  0.  0.4 0.4 0. ],17,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],25
7292,0.80.20.00.10.50.0,[0.8 0.2 0.  0.1 0.5 0. ],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],26
7293,0.80.50.00.20.10.0,[0.8 0.5 0.  0.2 0.1 0. ],7,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],30
7294,0.80.00.00.20.60.0,[0.8 0.  0.  0.2 0.6 0. ],19,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],18
7295,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],5,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],0
7296,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],17,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],1
7297,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],18,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],0
7298,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],6,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
7299,0.90.30.00.10.40.0,[0.9 0.3 0.  0.1 0.4 0. ],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],27
7300,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],11,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
7301,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],5,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],0
7302,0.80.50.10.00.20.0,[0.8 0.5 0.1 0.  0.2 0. ],16,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],2
7303,0.80.40.10.00.30.0,[0.8 0.4 0.1 0.  0.3 0. ],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],29
7304,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],12,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
7305,0.70.00.00.00.70.0,[0.7 0.  0.  0.  0.7 0. ],7,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],3
7306,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
7307,0.80.30.00.50.10.0,[0.8 0.3 0.  0.5 0.1 0. ],18,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],34
7308,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
7309,0.80.10.00.10.00.6,[0.8 0.1 0.  0.1 0.  0.6],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],213
7310,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],0
7311,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
7312,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],11,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
7313,0.80.10.60.00.00.0,[0.8 0.1 0.6 0.  0.  0. ],6,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],43
7314,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],2,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],0
7315,0.80.10.00.00.60.0,[0.8 0.1 0.  0.  0.6 0. ],15,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],31
7316,0.80.40.40.00.10.0,[0.8 0.4 0.4 0.  0.1 0. ],8,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],146
7317,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],12,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],1
7318,0.70.00.70.00.00.0,[0.7 0.  0.7 0.  0.  0. ],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],5
7319,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],12,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
7320,0.80.00.20.00.60.0,[0.8 0.  0.2 0.  0.6 0. ],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],38
7321,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],16,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],0
7322,0.80.00.00.60.10.0,[0.8 0.  0.  0.6 0.1 0. ],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],11
7323,0.80.10.00.60.10.0,[0.8 0.1 0.  0.6 0.1 0. ],4,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],8
7324,0.80.60.00.00.10.0,[0.8 0.6 0.  0.  0.1 0. ],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],48
7325,0.80.00.40.00.40.0,[0.8 0.  0.4 0.  0.4 0. ],7,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],55
7326,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],12,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
7327,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],14,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],0
7328,0.80.00.00.00.30.5,[0.8 0.  0.  0.  0.3 0.5],5,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],198
7329,0.80.10.00.50.20.0,[0.8 0.1 0.  0.5 0.2 0. ],14,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],28
7330,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],6,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
7331,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],8,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],1
7332,0.70.00.00.70.10.0,[0.7 0.  0.  0.7 0.1 0. ],11,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],19
7333,0.80.50.10.00.20.0,[0.8 0.5 0.1 0.  0.2 0. ],8,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],2
7334,0.80.20.60.00.00.0,[0.8 0.2 0.6 0.  0.  0. ],16,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],96
7335,0.80.00.00.00.00.6,[0.8 0.  0.  0.  0.  0.6],2,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],274
7336,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],18,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],0
7337,0.80.20.00.10.50.0,[0.8 0.2 0.  0.1 0.5 0. ],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],26
7338,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],5,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],0
7339,0.80.50.10.00.30.0,[0.8 0.5 0.1 0.  0.3 0. ],8,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],32
7340,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],4,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
7341,0.70.00.70.00.00.0,[0.7 0.  0.7 0.  0.  0. ],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],5
7342,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],4,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
7343,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],0
7344,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],18,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],0
7345,0.80.20.10.10.50.0,[0.8 0.2 0.1 0.1 0.5 0. ],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],72
7346,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],5,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],0
7347,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],14,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],0
7348,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],16,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],0
7349,0.80.00.00.60.00.1,[0.8 0.  0.  0.6 0.  0.1],8,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],208
7350,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],16,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],0
7351,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],5,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],0
7352,0.80.10.00.00.00.6,[0.8 0.1 0.  0.  0.  0.6],2,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],105
7353,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],2,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],0
7354,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],8,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],0
7355,0.70.00.70.00.00.0,[0.7 0.  0.7 0.  0.  0. ],7,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],5
7356,0.80.00.00.00.20.6,[0.8 0.  0.  0.  0.2 0.6],18,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],174
7357,0.80.50.00.10.20.0,[0.8 0.5 0.  0.1 0.2 0. ],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],4
7358,0.80.00.00.00.60.1,[0.8 0.  0.  0.  0.6 0.1],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],199
7359,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],12,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
7360,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],11,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
7361,0.80.20.00.60.10.0,[0.8 0.2 0.  0.6 0.1 0. ],5,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],87
7362,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],7,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],0
7363,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],0
7364,0.70.00.00.00.70.0,[0.7 0.  0.  0.  0.7 0. ],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],3
7365,0.80.00.00.60.20.0,[0.8 0.  0.  0.6 0.2 0. ],3,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],16
